gene,gene,log2FC,pvalue,adj_pvalue,regulation,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
CD1A,CD1A,1.217837166666663,2.8908623496432454e-11,4.4457121445527823e-10,Upregulated,7.45412833333333,6.236291166666667,9.352058660863184,Transcriptional Driver
C1orf21,C1orf21,-0.4183077666666657,2.891603164579263e-11,4.4457121445527823e-10,Not Significant,6.757908166666668,7.176215933333333,9.352058660863184,Not Significant
RASSF1,RASSF1,-0.5319955000000007,2.9011332746879578e-11,4.4572142931381723e-10,Not Significant,8.1680915,8.700087,9.350936485480759,Not Significant
MIR3917,MIR3917,0.41236633333333206,2.925926063528634e-11,4.4921327813737075e-10,Not Significant,7.799609499999998,7.387243166666666,9.347547415062934,Not Significant
DCAF12,DCAF12,0.6279061666666674,2.961056838726181e-11,4.5428625900203154e-10,Not Significant,9.383546499999996,8.755640333333329,9.342670399284527,Not Significant
FAM124B,FAM124B,-0.6197018333333304,3.0099856248751924e-11,4.6146749308780696e-10,Not Significant,5.713910500000001,6.333612333333331,9.335858886338645,Not Significant
DPH2,DPH2,0.42183249999999894,3.066535247391196e-11,4.698061570915174e-10,Not Significant,7.986262166666665,7.564429666666666,9.328081295831405,Not Significant
LGALS3BP,LGALS3BP,0.9435683333333333,3.106894856594878e-11,4.756544518312566e-10,Not Significant,12.474025000000001,11.530456666666668,9.32270843417067,Not Significant
JUNB,JUNB,-1.0296600000000016,3.1328616599099956e-11,4.792925837647114e-10,Downregulated,10.210420333333335,11.240080333333337,9.31939929092263,Transcriptional Driver
ADAMTS16,ADAMTS16,0.4243936666666652,3.140109488990801e-11,4.800638224384741e-10,Not Significant,5.627476166666665,5.2030825,9.318701021186305,Not Significant
KLF13,KLF13,-0.3417690416666659,3.153622027379633e-11,4.81791061837387e-10,Not Significant,6.485099041666668,6.826868083333334,9.317141261271482,Not Significant
PRELP,PRELP,-0.8932521111111207,3.196822828254801e-11,4.880482851135663e-10,Not Significant,9.033116444444442,9.926368555555563,9.311537208896853,Not Significant
PPARG,PPARG,-1.0733446666666664,3.303718644064273e-11,5.040140189454296e-10,Downregulated,7.513813333333332,8.587157999999999,9.29755738366168,Transcriptional Driver
TOM1L2,TOM1L2,-0.24481216666666583,3.325372332741217e-11,5.069619838737574e-10,Not Significant,7.383458722222222,7.6282708888888875,9.29502460637252,Not Significant
PPP1R35,PPP1R35,0.48313500000000253,3.343071557400753e-11,5.093033734681609e-10,Not Significant,8.7800355,8.296900499999998,9.293023447181852,Not Significant
HDAC1,HDAC1,0.6468734999999999,3.45432099112182e-11,5.25883507080862e-10,Not Significant,10.758196000000002,10.111322500000002,9.279110449449124,Not Significant
SLC1A1,SLC1A1,-1.397776999999997,3.4611146776665946e-11,5.265492993890683e-10,Downregulated,7.480103500000005,8.877880500000002,9.278560960755227,Transcriptional Driver
LRIG3,LRIG3,1.2242565000000027,3.473696161512567e-11,5.277252792856557e-10,Upregulated,8.113468666666668,6.889212166666665,9.277592101594506,Transcriptional Driver
GPA33,GPA33,-0.9803863333333389,3.47328878872762e-11,5.277252792856557e-10,Not Significant,6.673217999999997,7.653604333333336,9.277592101594506,Not Significant
GMPPA,GMPPA,0.6351385000000009,3.4896940682178974e-11,5.297857254297303e-10,Not Significant,8.211155666666668,7.576017166666667,9.275899747531081,Not Significant
KLF10,KLF10,-0.8640068333333311,3.497366886729969e-11,5.305803111632529e-10,Not Significant,10.253801666666668,11.117808499999999,9.275248869905525,Not Significant
FLJ35700,FLJ35700,-1.919643500000002,3.567180811588721e-11,5.407945543979974e-10,Downregulated,5.180235833333332,7.099879333333334,9.266967690229896,Transcriptional Driver
SIX1,SIX1,1.0597413333333323,3.6098077783798077e-11,5.468758232496707e-10,Upregulated,7.4943285,6.434587166666668,9.26211127585986,Transcriptional Driver
COA6,COA6,0.6373244999999983,3.6323172534886087e-11,5.49903005216734e-10,Not Significant,8.9796435,8.342319000000002,9.259713906894811,Not Significant
PITPNM2,PITPNM2,-0.4164224999999995,3.657747148225943e-11,5.533677970073393e-10,Not Significant,6.331837833333334,6.7482603333333335,9.256986118033787,Not Significant
UGGT1,UGGT1,0.3727811999999986,3.7115090581222573e-11,5.611110462783163e-10,Not Significant,7.827333866666666,7.454552666666667,9.250951181500612,Not Significant
MAOB,MAOB,-0.33516138888888847,3.7308529903196025e-11,5.632526495794792e-10,Not Significant,5.680402277777778,6.015563666666666,9.249296756648,Not Significant
ARSE,ARSE,1.6406700000000018,3.7287507752823896e-11,5.632526495794792e-10,Upregulated,8.331147666666668,6.690477666666666,9.249296756648,Transcriptional Driver
SCEL,SCEL,-1.3376443749999964,3.739660617755424e-11,5.641908234345995e-10,Downregulated,6.001651791666668,7.3392961666666645,9.248573981924231,Transcriptional Driver
ETF1,ETF1,-0.5011164166666706,3.776861308963222e-11,5.694083005994102e-10,Not Significant,10.032798249999997,10.533914666666668,9.244576206177042,Not Significant
ATP1A2,ATP1A2,-0.9133788333333337,3.7821856199480773e-11,5.698161230053353e-10,Not Significant,5.855544083333334,6.768922916666668,9.244265266516013,Not Significant
FAM167B,FAM167B,-0.6220983333333345,3.806163057664141e-11,5.726353894846708e-10,Not Significant,7.269958833333332,7.892057166666667,9.242121815617642,Not Significant
GEMIN6,GEMIN6,0.33436299999999974,3.8047653171852837e-11,5.726353894846708e-10,Not Significant,7.601433916666666,7.2670709166666665,9.242121815617642,Not Significant
S100A8,S100A8,-1.5727283333333286,3.815205388084129e-11,5.735991238270229e-10,Downregulated,8.34712125,9.91984958333333,9.24139152072481,Transcriptional Driver
CMTM2,CMTM2,-1.7106026666666638,3.8567263189204135e-11,5.794411675974696e-10,Downregulated,5.836710333333334,7.547312999999998,9.236990652685451,Transcriptional Driver
BANCR,BANCR,-0.8097908333333352,3.865594682748213e-11,5.803727558536051e-10,Not Significant,5.335280333333333,6.145071166666669,9.236292982623258,Not Significant
GARS,GARS,0.6352828333333349,3.8746728660700924e-11,5.813345393196887e-10,Not Significant,10.73909083333333,10.103807999999995,9.23557387317241,Not Significant
FAM64A,FAM64A,0.5934953333333377,3.940993179701374e-11,5.908773716361364e-10,Not Significant,6.2572005000000015,5.663705166666664,9.228502641534522,Not Significant
HM13,HM13,0.2406710666666685,3.951136885055784e-11,5.919902405949627e-10,Not Significant,7.249088233333334,7.008417166666666,9.227685452889734,Not Significant
ABCG2,ABCG2,-1.082067666666668,3.954843678832902e-11,5.921059686795329e-10,Downregulated,6.854832833333333,7.936900500000001,9.227600561023184,Transcriptional Driver
RPL39L,RPL39L,0.9777770000000032,3.957352693449969e-11,5.921059686795329e-10,Not Significant,7.382964333333335,6.405187333333331,9.227600561023184,Not Significant
BOLA1,BOLA1,0.6030876666666671,4.017577280752769e-11,6.00703737063756e-10,Not Significant,7.662183499999999,7.059095833333332,9.221339666236231,Not Significant
C11orf96,C11orf96,-0.7887485833333372,4.058579196182402e-11,6.064175165724461e-10,Not Significant,8.670145083333333,9.45889366666667,9.217228262453702,Not Significant
YIF1A,YIF1A,0.5176075000000058,4.073917438291479e-11,6.082915159233434e-10,Not Significant,10.338434333333339,9.820826833333333,9.215888240767672,Not Significant
CXXC5,CXXC5,0.652654277777776,4.090113157190737e-11,6.102908898126508e-10,Not Significant,10.044025555555553,9.391371277777777,9.214463112975777,Not Significant
TMEM69,TMEM69,0.6497476666666682,4.1024965860775856e-11,6.117190762859347e-10,Not Significant,9.148476833333335,8.498729166666667,9.21344797594075,Not Significant
PLAC8,PLAC8,-1.3815553333333366,4.109478540896327e-11,6.123404497068466e-10,Downregulated,9.135100999999999,10.516656333333335,9.213007051189376,Transcriptional Driver
FKBP3,FKBP3,0.29545366666666606,4.1225382425966815e-11,6.13865978560512e-10,Not Significant,6.8935228888888895,6.5980692222222235,9.211926435251181,Not Significant
DUSP23,DUSP23,0.6810824999999987,4.14248036934776e-11,6.164135460681293e-10,Not Significant,9.576209666666664,8.895127166666665,9.21012782595946,Not Significant
ABCA3,ABCA3,-1.2867465000000031,4.1543983109902814e-11,6.177644241667366e-10,Downregulated,9.245856166666666,10.53260266666667,9.209177105476046,Transcriptional Driver
MMACHC,MMACHC,0.5581903333333322,4.204009938697711e-11,6.247147282538846e-10,Not Significant,6.9205644999999985,6.362374166666666,9.20431825502086,Not Significant
GPS1,GPS1,0.41134166666666694,4.2262439825505155e-11,6.275900193883035e-10,Not Significant,8.58350616666667,8.172164500000003,9.202323971648282,Not Significant
CARD8,CARD8,-0.44682891666666613,4.324504644207242e-11,6.413060568147822e-10,Not Significant,6.674569999999997,7.121398916666663,9.19293465836934,Not Significant
LAMP5,LAMP5,1.0161858333333313,4.323176019708001e-11,6.413060568147822e-10,Upregulated,7.980533833333331,6.964347999999999,9.19293465836934,Transcriptional Driver
CCDC68,CCDC68,-1.225409,4.332140385093666e-11,6.418868055631233e-10,Downregulated,7.4090118333333335,8.634420833333333,9.192541551453939,Transcriptional Driver
CKS1B,CKS1B,0.8387443333333309,4.334321844965425e-11,6.418868055631233e-10,Not Significant,9.995311,9.156566666666668,9.192541551453939,Not Significant
XPO5,XPO5,0.462347055555556,4.3480085639242824e-11,6.434756891712433e-10,Not Significant,8.087738277777778,7.6253912222222215,9.191467856309279,Not Significant
FBLN1,FBLN1,-0.7477046999999963,4.426938622942434e-11,6.547114190490324e-10,Not Significant,8.0472158,8.794920499999996,9.183950084331196,Not Significant
CALCOCO1,CALCOCO1,-0.5751113333333358,4.437912045159381e-11,6.558884275981137e-10,Not Significant,8.855046499999998,9.430157833333334,9.183170031660275,Not Significant
TMEM246,TMEM246,-0.9656493333333307,4.480924430048695e-11,6.61346750174419e-10,Not Significant,6.328015,7.29366433333333,9.179570776214593,Not Significant
HIST1H2AM,HIST1H2AM,0.6411670000000029,4.480615271264925e-11,6.61346750174419e-10,Not Significant,5.490145166666668,4.848978166666665,9.179570776214593,Not Significant
CDKN3,CDKN3,1.464149250000002,4.5011482866247646e-11,6.638812269526899e-10,Upregulated,7.24395825,5.779808999999998,9.177909612037112,Transcriptional Driver
SLC52A2,SLC52A2,0.7254172499999987,4.5080291878360236e-11,6.644456299550996e-10,Not Significant,8.69169983333333,7.966282583333331,9.177540550577588,Not Significant
GPR4,GPR4,-0.6942654166666626,4.539075170947278e-11,6.68568587298294e-10,Not Significant,6.882644166666668,7.576909583333331,9.174854032594633,Not Significant
CAMP,CAMP,-0.7538300000000007,4.5455129529302234e-11,6.690638314681801e-10,Not Significant,7.016153,7.769983000000001,9.174532446758365,Not Significant
ARL13B,ARL13B,-1.0367775000000004,4.5506271035883113e-11,6.693637095237574e-10,Downregulated,7.758597333333335,8.795374833333335,9.174337837213999,Transcriptional Driver
GALNT2,GALNT2,0.5214533749999992,4.6109723402932883e-11,6.77781778804598e-10,Not Significant,8.116925416666666,7.595472041666667,9.168910110728776,Not Significant
C11orf80,C11orf80,1.0011083333333328,4.648252732693921e-11,6.828003929760719e-10,Upregulated,6.405038333333333,5.40393,9.165706237605209,Transcriptional Driver
RBBP8NL,RBBP8NL,0.30055583333333047,4.664238179074491e-11,6.846862455179861e-10,Not Significant,6.147054833333331,5.846499000000001,9.164508396472742,Not Significant
NKIRAS2,NKIRAS2,0.3436895833333313,4.671073735937863e-11,6.852273036097654e-10,Not Significant,8.454671,8.110981416666668,9.16416534043681,Not Significant
PDLIM3,PDLIM3,-0.8387429444444416,4.693830074285889e-11,6.881015718739186e-10,Not Significant,7.092224000000002,7.930966944444443,9.162347450066136,Not Significant
FAF2,FAF2,0.48142300000000127,4.702679757033451e-11,6.889346674361127e-10,Not Significant,8.8147725,8.333349499999999,9.161821960846066,Not Significant
ILF2,ILF2,0.6525316666666647,4.7146634247397296e-11,6.902254562934914e-10,Not Significant,10.761101999999996,10.108570333333331,9.161009027478725,Not Significant
PLCG2,PLCG2,-0.34720312500000006,4.7213538491778136e-11,6.9074010079935e-10,Not Significant,5.703871708333333,6.051074833333333,9.160685330369502,Not Significant
ANKRD1,ANKRD1,-0.848813666666667,4.799555097787143e-11,7.017091475292964e-10,Not Significant,3.999664333333335,4.848478000000002,9.153842861941182,Not Significant
SLC7A7,SLC7A7,-0.7828576666666667,4.829293356873622e-11,7.055827869629661e-10,Not Significant,9.372948833333334,10.1558065,9.15145202257321,Not Significant
BICDL2,BICDL2,0.6563841666666672,4.8469784163540257e-11,7.076913788441734e-10,Not Significant,7.8521825,7.195798333333332,9.150156094974378,Not Significant
DROSHA,DROSHA,0.5009049999999977,4.864494565541097e-11,7.097724968031293e-10,Not Significant,9.184049,8.683144000000002,9.148880833275342,Not Significant
C1orf112,C1orf112,0.9805130000000002,4.9923028635230725e-11,7.279326326805928e-10,Not Significant,6.240604333333334,5.2600913333333335,9.137908811083747,Not Significant
ID2,ID2,-0.8399091666666632,5.016444478384337e-11,7.30962824027135e-10,Not Significant,9.734887000000002,10.574796166666665,9.136104710224677,Not Significant
DUBR,DUBR,-0.6558299999999999,5.086455102254947e-11,7.406682111750761e-10,Not Significant,5.2456925,5.9015225,9.130376294483698,Not Significant
TMOD2,TMOD2,-0.47480841666666596,5.1177631747174515e-11,7.447286813777803e-10,Not Significant,4.888616,5.363424416666666,9.128001920059893,Not Significant
PCSK1N,PCSK1N,1.4348353333333357,5.126902606987261e-11,7.455599345922986e-10,Upregulated,8.150672,6.7158366666666645,9.127517438439755,Transcriptional Driver
KCTD16,KCTD16,-0.30709249999999955,5.138644031861845e-11,7.467682091727084e-10,Not Significant,4.343822083333333,4.650914583333333,9.126814178771626,Not Significant
SIL1,SIL1,0.6641420000000018,5.1462101436488734e-11,7.473685025038802e-10,Not Significant,9.287214333333335,8.623072333333333,9.126465209238598,Not Significant
ORC6,ORC6,1.0083754999999988,5.167225869723584e-11,7.499199385979759e-10,Upregulated,7.803010166666666,6.794634666666667,9.124985099383073,Transcriptional Driver
COG2,COG2,0.4184681666666634,5.175028255163422e-11,7.50551597940535e-10,Not Significant,7.105865416666666,6.687397250000003,9.124619446084838,Not Significant
MTFP1,MTFP1,0.715260166666666,5.2116791440182075e-11,7.553636227722592e-10,Not Significant,8.549828833333333,7.834568666666667,9.121843934003707,Not Significant
PDPN,PDPN,-0.5912812083333314,5.3610229439629887e-11,7.764917053656114e-10,Not Significant,6.423512833333334,7.014794041666665,9.10986317912819,Not Significant
CLEC12A,CLEC12A,-0.6085927777777806,5.364912042804902e-11,7.765380006069238e-10,Not Significant,4.876484722222221,5.485077500000002,9.109837286812327,Not Significant
SRGAP2C,SRGAP2C,-0.47203070000000036,5.470262897192375e-11,7.912604343644955e-10,Not Significant,6.915095399999998,7.387126099999998,9.101680549888277,Not Significant
ROPN1L,ROPN1L,-0.6021213333333364,5.497912529240233e-11,7.947314755722344e-10,Not Significant,5.014545499999999,5.616666833333335,9.09977958628267,Not Significant
ARGLU1,ARGLU1,-0.5158747499999983,5.506753895790184e-11,7.954809495545516e-10,Not Significant,7.775161625000001,8.291036375,9.09937021652325,Not Significant
MKI67,MKI67,0.9007420416666685,5.5569682199987003e-11,8.022020147715444e-10,Not Significant,6.564155583333336,5.663413541666667,9.095716251600114,Not Significant
CASK,CASK,0.5340616666666689,5.674187205294666e-11,8.185805215595853e-10,Not Significant,7.011816866666665,6.477755199999996,9.086938593773127,Not Significant
PLEKHA6,PLEKHA6,0.8615199166666665,5.691998911312387e-11,8.206059397985487e-10,Not Significant,6.761919166666669,5.900399250000002,9.085865343800501,Not Significant
CPPED1,CPPED1,-0.7617397777777803,5.7966835610011344e-11,8.351447077455609e-10,Not Significant,7.152811388888889,7.914551166666669,9.078238266635747,Not Significant
FKBP1B,FKBP1B,-1.1235476666666697,5.831007853256661e-11,8.395339235446636e-10,Downregulated,7.9614535,9.08500116666667,9.075961750376926,Transcriptional Driver
ANKDD1A,ANKDD1A,-0.42540391666666544,5.920275647610674e-11,8.518227295884274e-10,Not Significant,5.542148583333333,5.967552499999998,9.069650775622767,Not Significant
LINC01268,LINC01268,-0.6725038333333329,5.94107244602638e-11,8.542500400747119e-10,Not Significant,5.0075573333333345,5.680061166666667,9.068414992155509,Not Significant
TIMP1,TIMP1,0.8491816666666683,6.02748321174341e-11,8.661023597851907e-10,Not Significant,13.176969999999999,12.32778833333333,9.062430778117905,Not Significant
FUCA1,FUCA1,0.49654416666666457,6.088023671688557e-11,8.742241252645847e-10,Not Significant,8.109571916666665,7.6130277500000005,9.058377212803226,Not Significant
NOVA2,NOVA2,-0.3341278750000001,6.115988788250938e-11,8.776605282875935e-10,Not Significant,5.976709708333333,6.310837583333333,9.056673433069138,Not Significant
RMI1,RMI1,0.7449310000000002,6.124532781868883e-11,8.783072555672878e-10,Not Significant,7.909359333333334,7.164428333333333,9.0563535295901,Not Significant
LOC100506990,LOC100506990,-0.7935808333333325,6.14933609693716e-11,8.812833121796306e-10,Not Significant,7.616941166666668,8.410522,9.05488445352127,Not Significant
GTF2H4,GTF2H4,0.4012634999999989,6.161812564429826e-11,8.824900088161347e-10,Not Significant,7.4748934999999985,7.07363,9.054290202813322,Not Significant
SLC16A5,SLC16A5,-0.5979878333333328,6.205695101269791e-11,8.88190111369239e-10,Not Significant,7.337813777777779,7.935801611111112,9.051494066336492,Not Significant
CDK1,CDK1,0.9244497083333352,6.262837425594668e-11,8.957792780658252e-10,Not Significant,6.961977250000001,6.037527541666666,9.04779898824739,Not Significant
CHKB-AS1,CHKB-AS1,0.27516833333333235,6.308668846552882e-11,9.017417263913138e-10,Not Significant,6.4317607500000005,6.156592416666668,9.044917833705005,Not Significant
DNAJA1,DNAJA1,-0.5747178333333327,6.329599428666416e-11,9.041394325058299e-10,Not Significant,10.793619250000003,11.368337083333335,9.043764589327301,Not Significant
MEN1,MEN1,0.5492210000000028,6.39363168135937e-11,9.126867272176713e-10,Not Significant,8.824946333333335,8.275725333333332,9.039678265168376,Not Significant
MNDA,MNDA,-1.5009328333333336,6.410901996746947e-11,9.145519536998678e-10,Downregulated,9.020294500000002,10.521227333333336,9.038791618165398,Transcriptional Driver
PPFIBP2,PPFIBP2,0.7527055000000029,6.421981295083902e-11,9.15532130239517e-10,Not Significant,8.834367833333335,8.081662333333332,9.038326409701043,Not Significant
RBMS1,RBMS1,-0.5292871944444428,6.470766533215388e-11,9.218829464970581e-10,Not Significant,10.358824166666666,10.88811136111111,9.035324218770274,Not Significant
TNFAIP3,TNFAIP3,-1.2164209999999986,6.50191988944159e-11,9.257150994424201e-10,Downregulated,9.240913083333334,10.457334083333333,9.033522652387123,Transcriptional Driver
KIF14,KIF14,1.1738027500000001,6.691489616218356e-11,9.52082122961611e-10,Upregulated,5.910854666666666,4.737051916666666,9.021325589419272,Transcriptional Driver
C1QTNF6,C1QTNF6,0.4799486666666679,6.728827018327472e-11,9.567688351876741e-10,Not Significant,6.176833333333335,5.6968846666666675,9.019192979390837,Not Significant
ELL3,ELL3,0.5452146666666637,6.761298083716542e-11,9.60757934756717e-10,Not Significant,7.070761166666666,6.525546500000003,9.017386020075348,Not Significant
ING3,ING3,-0.4208936250000024,6.816835922183114e-11,9.680173987408201e-10,Not Significant,6.452350208333333,6.873243833333335,9.014116836793647,Not Significant
HJURP,HJURP,0.9982720000000009,6.879744140759753e-11,9.763133319127752e-10,Not Significant,6.573485166666667,5.575213166666666,9.01041078019978,Not Significant
EOGT,EOGT,-1.0765418333333345,6.979594230401333e-11,9.898374998851435e-10,Downregulated,7.469933666666667,8.546475500000001,9.004436097014366,Transcriptional Driver
TRPV2,TRPV2,-0.7182406666666621,7.05325211305893e-11,9.996319199973748e-10,Not Significant,7.280573166666669,7.998813833333331,9.000159884540995,Not Significant
SLC22A4,SLC22A4,-1.1483091666666656,7.136066595843738e-11,1.0107104739100293e-09,Downregulated,6.494433833333333,7.6427429999999985,8.995373233717679,Transcriptional Driver
APITD1-CORT,APITD1-CORT,0.8657038333333338,7.143786829894765e-11,1.011145624491611e-09,Not Significant,7.9312873333333345,7.065583500000001,8.995186293114493,Not Significant
CCNE1,CCNE1,0.5486433333333327,7.177721598474872e-11,1.0152882534123593e-09,Not Significant,6.303759,5.755115666666668,8.993410638446715,Not Significant
PDGFB,PDGFB,-0.3378014166666645,7.191487864304197e-11,1.0165745190899144e-09,Not Significant,6.429454125,6.767255541666665,8.992860780288767,Not Significant
LRRK2,LRRK2,-2.098802833333332,7.254205501675269e-11,1.0247742901879576e-09,Downregulated,8.4656525,10.564455333333331,8.989371778823052,Transcriptional Driver
CCDC137,CCDC137,0.5218606666666687,7.274605866644128e-11,1.0269892967478457e-09,Not Significant,8.2901565,7.768295833333331,8.988434082583415,Not Significant
GART,GART,0.3313275370370379,7.466676201534404e-11,1.0534211463319129e-09,Not Significant,6.0954615,5.764133962962962,8.977397967881817,Not Significant
PARN,PARN,0.46423183333333995,7.5115793231364e-11,1.0590693984110977e-09,Not Significant,9.909813500000006,9.445581666666666,8.975075580629541,Not Significant
PLPP3,PLPP3,-1.2002787222222224,7.543446713453632e-11,1.0628735961864234e-09,Downregulated,9.562119999999998,10.76239872222222,8.973518381518963,Transcriptional Driver
SCGB1A1,SCGB1A1,-3.381170333333328,7.638549561441361e-11,1.075576994881274e-09,Downregulated,9.247685,12.628855333333329,8.968358495313522,Transcriptional Driver
SNTN,SNTN,-2.1655003333333305,7.646936938186995e-11,1.0760615335721738e-09,Downregulated,4.983772333333336,7.149272666666667,8.96816289323585,Transcriptional Driver
AMIGO3,AMIGO3,0.29519222222222297,7.653933172638176e-11,1.076349813644108e-09,Not Significant,7.6713189999999996,7.376126777777777,8.968046560040158,Not Significant
PTGDS,PTGDS,-1.4357625000000027,7.705758541419998e-11,1.0829378363604139e-09,Downregulated,10.294469277777777,11.73023177777778,8.965396472368672,Transcriptional Driver
TIGD2,TIGD2,0.7757411666666671,7.895290789327444e-11,1.108857657339048e-09,Not Significant,7.678047333333334,6.9023061666666665,8.955124200108559,Not Significant
SCARF1,SCARF1,-0.5581052499999988,7.949481007138238e-11,1.1157481245825315e-09,Not Significant,6.18336875,6.741473999999998,8.95243383447546,Not Significant
COQ6,COQ6,0.3666001666666663,8.108251547732204e-11,1.1358339499092988e-09,Not Significant,7.928641166666666,7.562041,8.944685154460522,Not Significant
ZNF213,ZNF213,0.4930978333333291,8.101094853890864e-11,1.1358339499092988e-09,Not Significant,7.9170574999999985,7.423959666666669,8.944685154460522,Not Significant
VPS45,VPS45,0.32741483333333576,8.107933037563198e-11,1.1358339499092988e-09,Not Significant,7.612316083333334,7.284901249999998,8.944685154460522,Not Significant
FSTL3,FSTL3,-0.8714928333333312,8.138059180608273e-11,1.1392759168219626e-09,Not Significant,8.006594333333332,8.878087166666663,8.943371083083681,Not Significant
CETP,CETP,-0.8517741666666678,8.203882734182654e-11,1.1477449464878316e-09,Not Significant,5.824557666666665,6.676331833333333,8.940154610752995,Not Significant
LRRC2,LRRC2,-0.568155833333333,8.214382356614817e-11,1.1477449464878316e-09,Not Significant,4.2650336666666675,4.8331895000000005,8.940154610752995,Not Significant
NUF2,NUF2,1.442421666666668,8.213915598395644e-11,1.1477449464878316e-09,Upregulated,5.782634833333335,4.340213166666667,8.940154610752995,Transcriptional Driver
ABHD11,ABHD11,0.45051805555555013,8.264621659010591e-11,1.1540233901911132e-09,Not Significant,7.084306777777774,6.633788722222224,8.93778538864304,Not Significant
GLMP,GLMP,0.5761530555555572,8.475247322523967e-11,1.1826748268217378e-09,Not Significant,8.428492166666667,7.852339111111109,8.927134647028328,Not Significant
GNG2,GNG2,-0.4542765833333302,8.57256524717786e-11,1.1954881855920153e-09,Not Significant,6.593622125000001,7.0478987083333315,8.92245471144076,Not Significant
SGCA,SGCA,-0.6642320000000028,8.578140426418477e-11,1.1954993272052146e-09,Not Significant,6.295614833333333,6.959846833333335,8.922450663957362,Not Significant
EPB41L3,EPB41L3,-1.2565527777777774,8.609238766345401e-11,1.1990652327902958e-09,Downregulated,7.049455055555557,8.306007833333334,8.921157189319645,Transcriptional Driver
NSRP1,NSRP1,-0.3706449999999979,8.65946565481787e-11,1.205289029562142e-09,Not Significant,8.4245795,8.795224499999998,8.918908796331971,Not Significant
TACO1,TACO1,0.27970133333333447,8.679796689147455e-11,1.2073464000793023e-09,Not Significant,6.492138083333332,6.2124367499999975,8.918168108477987,Not Significant
C16orf59,C16orf59,0.39526483333333484,8.876876558674223e-11,1.2339709235396659e-09,Not Significant,7.002606000000001,6.607341166666666,8.908695073605088,Not Significant
AIF1L,AIF1L,-0.5693932499999956,8.974650327210313e-11,1.246765759057857e-09,Not Significant,7.20811991666667,7.777513166666665,8.90421513361402,Not Significant
SYNE4,SYNE4,0.8493191666666675,9.025106025245345e-11,1.252175902928651e-09,Not Significant,7.931679333333332,7.082360166666665,8.902334658102262,Not Significant
PGM5-AS1,PGM5-AS1,-0.5842915833333295,9.019961764469122e-11,1.252175902928651e-09,Not Significant,6.2428416666666715,6.827133250000001,8.902334658102262,Not Significant
COA7,COA7,0.45289049999999875,9.088436323497866e-11,1.26015890514784e-09,Not Significant,7.342642499999999,6.8897520000000005,8.899574687201874,Not Significant
SLC27A6,SLC27A6,-0.3936536666666681,9.102698300820219e-11,1.261332493849324e-09,Not Significant,4.074556666666665,4.468210333333333,8.899170416035938,Not Significant
NDRG2,NDRG2,-0.7342768333333369,9.150710427396892e-11,1.267178264468615e-09,Not Significant,7.200195388888886,7.934472222222223,8.897162285014604,Not Significant
CSTF2,CSTF2,0.5523081666666672,9.162105765285552e-11,1.2676188819647113e-09,Not Significant,7.416932833333333,6.864624666666666,8.897011300349513,Not Significant
ZFP64,ZFP64,0.24594062499999758,9.165545857644177e-11,1.2676188819647113e-09,Not Significant,6.2629767083333325,6.017036083333335,8.897011300349513,Not Significant
BRE-AS1,BRE-AS1,-1.4462298333333345,9.190642858158295e-11,1.2702823086355383e-09,Downregulated,5.842184333333333,7.2884141666666675,8.896099750337218,Transcriptional Driver
STK31,STK31,1.002943833333334,9.221631442716085e-11,1.2737561399129425e-09,Upregulated,6.174682333333332,5.171738499999998,8.894913709541841,Transcriptional Driver
FAM43A,FAM43A,-0.6885495833333373,9.234012018576277e-11,1.2746569255338004e-09,Not Significant,7.285709249999996,7.974258833333333,8.894606690051074,Not Significant
RSPO4,RSPO4,-0.5624996666666648,9.305838350084861e-11,1.2837572181743575e-09,Not Significant,5.872802333333334,6.435301999999999,8.891517101482705,Not Significant
LOC153577,LOC153577,-0.6181736666666682,9.334599615626373e-11,1.2869088380098337e-09,Not Significant,4.295373833333333,4.913547500000001,8.890452216538918,Not Significant
VKORC1,VKORC1,0.4494216666666624,9.37396774083824e-11,1.291517848017327e-09,Not Significant,10.595296666666664,10.145875000000002,8.888899587754793,Not Significant
HUS1,HUS1,0.37307266666666816,9.383103491472847e-11,1.2919583320062771e-09,Not Significant,6.715119999999999,6.342047333333331,8.88875149289787,Not Significant
SGSM3,SGSM3,0.4480392777777773,9.418583097527302e-11,1.2960232465952339e-09,Not Significant,7.877430333333333,7.429391055555556,8.88738720851366,Not Significant
BUB1,BUB1,0.4046361999999988,9.640401933404546e-11,1.3257076110064218e-09,Not Significant,4.8173943,4.412758100000001,8.877552250387273,Not Significant
HIST1H2BE,HIST1H2BE,0.7034721666666695,9.65533216456757e-11,1.3269219914097757e-09,Not Significant,8.416166166666667,7.712693999999997,8.877154608180104,Not Significant
PROK2,PROK2,-1.9804846666666673,9.686510492842173e-11,1.3303663874481154e-09,Downregulated,4.586689333333333,6.5671740000000005,8.876028736375892,Transcriptional Driver
ECE2,ECE2,0.31241605555555285,9.797027604042376e-11,1.3446961231920625e-09,Not Significant,6.718142722222219,6.405726666666666,8.871375847209066,Not Significant
TBC1D2,TBC1D2,-0.6274264999999986,9.840404454917507e-11,1.3497982277221336e-09,Not Significant,7.933194500000001,8.560621,8.869731146420591,Not Significant
